oligo	actualcounts	mappedcounts
UTR18.oligo268	1631	1631
UTR25.oligo209	755	755
UTR25.oligo414	1630	1630
UTR28.oligo187	901	901
UTR14.oligo205	1294	1294
UTR12.oligo37	898	898
UTR15.oligo200	1126	1126
UTR11.oligo292	1329	1329
UTR35.oligo59	670	670
UTR18.oligo250	780	780
UTR30.oligo327	832	832
UTR16.oligo373	1341	1341
UTR30.oligo110	321	321
UTR16.oligo178	1544	1544
UTR14.oligo47	988	988
UTR18.oligo209	791	791
UTR5.oligo405	1766	1766
UTR2.oligo55	1163	1163
UTR26.oligo103	1629	1629
UTR9.oligo46	1038	1038
UTR27.oligo47	1332	1332
UTR21.oligo21	1035	1035
UTR30.oligo6	1954	1954
UTR4.oligo174	276	276
UTR3.oligo110	1582	1582
UTR11.oligo18	1542	1542
UTR30.oligo150	1061	1061
UTR11.oligo380	1124	1124
UTR3.oligo325	992	992
UTR25.oligo346	390	390
UTR22.oligo107	1915	1915
UTR6.oligo102	485	485
UTR23.oligo147	592	592
UTR28.oligo147	1804	1804
UTR24.oligo203	446	446
UTR6.oligo235	1924	1924
UTR12.oligo77	814	814
UTR12.oligo345	1939	1939
UTR27.oligo223	182	182
UTR24.oligo42	794	794
UTR27.oligo13	1641	1641
UTR18.oligo127	1883	1883
UTR10.oligo273	1658	1658
UTR15.oligo152	1273	1273
UTR13.oligo228	1269	1269
UTR30.oligo87	1828	1828
UTR31.oligo68	1173	1173
UTR7.oligo82	1509	1509
UTR18.oligo338	1787	1787
UTR19.oligo104	1937	1937
UTR6.oligo169	1679	1679
UTR15.oligo82	1604	1604
UTR3.oligo345	1058	1058
UTR35.oligo43	1010	1010
UTR16.oligo159	1366	1366
UTR13.oligo100	1893	1893
UTR30.oligo392	1894	1894
UTR24.oligo321	1084	1084
UTR7.oligo10	485	485
UTR28.oligo93	1341	1341
UTR31.oligo163	1278	1278
UTR11.oligo352	1048	1048
UTR15.oligo156	740	740
UTR11.oligo346	1326	1326
UTR22.oligo75	723	723
UTR13.oligo78	1421	1421
UTR3.oligo259	1770	1770
UTR29.oligo168	1824	1824
UTR26.oligo94	1771	1771
UTR3.oligo451	1072	1072
UTR35.oligo15	1769	1769
UTR27.oligo312	1516	1516
UTR33.oligo45	1547	1547
UTR21.oligo91	1043	1043
UTR30.oligo37	1110	1110
UTR2.oligo28	545	545
UTR13.oligo237	1570	1570
UTR3.oligo307	1762	1762
UTR4.oligo58	1713	1713
UTR31.oligo16	1224	1224
UTR28.oligo165	1929	1929
UTR32.oligo188	388	388
UTR34.oligo186	1672	1672
UTR15.oligo263	1266	1266
UTR14.oligo200	1946	1946
UTR14.oligo72	391	391
UTR16.oligo252	1479	1479
UTR11.oligo314	1666	1666
UTR25.oligo329	1586	1586
UTR18.oligo191	1383	1383
UTR12.oligo243	1148	1148
UTR14.oligo224	1479	1479
UTR35.oligo319	767	767
UTR16.oligo175	1004	1004
UTR12.oligo277	1240	1240
UTR25.oligo76	1354	1354
UTR34.oligo75	1721	1721
UTR3.oligo109	1362	1362
UTR30.oligo373	1933	1933
UTR35.oligo129	1388	1388
UTR17.oligo51	746	746
UTR31.oligo153	314	314
UTR22.oligo32	312	312
UTR5.oligo71	518	518
UTR17.oligo171	1576	1576
UTR18.oligo239	1572	1572
UTR13.oligo157	742	742
UTR5.oligo168	1628	1628
UTR12.oligo57	885	885
UTR16.oligo218	1272	1272
UTR11.oligo228	556	556
UTR2.oligo120	1649	1649
UTR12.oligo218	1429	1429
UTR16.oligo14	1205	1205
UTR33.oligo236	1103	1103
UTR18.oligo352	751	751
UTR24.oligo295	938	938
UTR5.oligo365	1692	1692
UTR29.oligo65	1694	1694
UTR5.oligo207	1276	1276
UTR31.oligo258	1701	1701
UTR4.oligo79	1880	1880
UTR30.oligo224	840	840
UTR16.oligo213	835	835
UTR32.oligo100	1928	1928
UTR19.oligo119	992	992
UTR10.oligo0	1428	1428
UTR10.oligo149	126	126
UTR29.oligo314	229	229
UTR35.oligo272	994	994
UTR27.oligo116	1044	1044
UTR31.oligo150	1375	1375
UTR14.oligo145	1473	1473
UTR2.oligo274	1616	1616
UTR25.oligo4	1680	1680
UTR18.oligo237	1613	1613
UTR30.oligo113	1134	1134
UTR31.oligo99	1374	1374
UTR2.oligo259	1228	1228
UTR28.oligo219	736	736
UTR2.oligo355	484	484
UTR14.oligo109	1932	1932
UTR19.oligo108	1666	1666
UTR5.oligo50	1819	1819
UTR14.oligo171	1213	1213
UTR15.oligo131	1217	1217
UTR3.oligo461	1406	1406
UTR12.oligo30	1434	1434
UTR11.oligo438	1059	1059
UTR13.oligo154	1469	1469
UTR28.oligo74	1621	1621
UTR25.oligo87	512	512
UTR3.oligo317	208	208
UTR29.oligo93	331	331
UTR22.oligo115	1011	1011
UTR27.oligo431	1733	1733
UTR8.oligo13	1957	1957
UTR23.oligo95	1656	1656
UTR6.oligo290	1028	1028
UTR2.oligo409	815	815
UTR35.oligo116	1540	1540
UTR6.oligo129	1623	1623
UTR18.oligo358	660	660
UTR3.oligo150	1656	1656
UTR15.oligo225	1904	1904
UTR4.oligo127	1140	1140
UTR27.oligo257	1768	1768
UTR6.oligo96	806	806
UTR11.oligo178	1117	1117
UTR33.oligo75	1218	1218
UTR29.oligo126	1043	1043
UTR35.oligo99	1324	1324
UTR15.oligo30	1387	1387
UTR33.oligo172	1345	1345
UTR7.oligo119	1631	1631
UTR20.oligo70	214	214
UTR16.oligo120	706	706
UTR11.oligo351	1254	1254
UTR32.oligo143	1629	1629
UTR33.oligo67	1831	1831
UTR4.oligo165	1759	1759
UTR10.oligo325	1083	1083
UTR15.oligo139	1921	1921
UTR12.oligo344	1929	1929
UTR29.oligo8	1398	1398
UTR15.oligo108	403	403
UTR35.oligo106	1559	1559
UTR18.oligo377	1263	1263
UTR25.oligo48	1667	1667
UTR34.oligo209	731	731
UTR18.oligo89	1192	1192
UTR5.oligo162	1902	1902
UTR9.oligo54	1075	1075
UTR12.oligo105	619	619
UTR11.oligo182	1560	1560
UTR19.oligo97	1372	1372
UTR10.oligo266	1932	1932
UTR1.oligo30	286	286
UTR22.oligo20	702	702
UTR2.oligo77	1327	1327
UTR5.oligo352	932	932
UTR17.oligo28	1682	1682
UTR24.oligo245	871	871
UTR25.oligo19	1549	1549
UTR25.oligo349	868	868
UTR18.oligo198	783	783
UTR11.oligo430	400	400
UTR3.oligo465	1528	1528
UTR33.oligo34	1153	1153
UTR11.oligo257	1536	1536
UTR13.oligo266	1492	1492
UTR32.oligo152	1569	1569
UTR11.oligo200	1926	1926
UTR11.oligo266	713	713
UTR34.oligo23	1437	1437
UTR3.oligo101	1477	1477
UTR5.oligo229	932	932
UTR13.oligo115	552	552
UTR25.oligo82	1150	1150
UTR29.oligo190	1584	1584
UTR19.oligo84	1707	1707
UTR10.oligo118	950	950
UTR21.oligo107	771	771
UTR6.oligo92	1509	1509
UTR5.oligo290	1009	1009
UTR24.oligo362	1638	1638
UTR16.oligo118	1690	1690
UTR12.oligo142	299	299
UTR18.oligo411	623	623
UTR10.oligo276	1645	1645
UTR30.oligo471	181	181
UTR35.oligo146	1631	1631
UTR15.oligo129	1883	1883
UTR20.oligo18	637	637
UTR10.oligo112	1945	1945
UTR35.oligo28	1607	1607
UTR16.oligo366	1736	1736
UTR7.oligo23	926	926
UTR32.oligo78	967	967
UTR30.oligo304	1483	1483
UTR24.oligo256	1053	1053
UTR2.oligo277	916	916
UTR5.oligo372	275	275
UTR34.oligo117	1454	1454
UTR28.oligo211	977	977
UTR29.oligo343	1887	1887
UTR30.oligo51	799	799
UTR28.oligo178	389	389
UTR35.oligo266	1405	1405
UTR29.oligo105	1602	1602
UTR27.oligo89	1119	1119
UTR12.oligo297	1332	1332
UTR30.oligo468	1207	1207
UTR29.oligo305	1460	1460
UTR35.oligo136	1376	1376
UTR13.oligo132	1617	1617
UTR12.oligo217	507	507
UTR21.oligo34	1090	1090
UTR4.oligo55	1845	1845
UTR1.oligo20	1238	1238
UTR25.oligo257	1514	1514
UTR32.oligo49	568	568
UTR21.oligo124	831	831
UTR3.oligo82	1388	1388
UTR35.oligo6	956	956
UTR4.oligo154	1411	1411
UTR27.oligo416	1049	1049
UTR27.oligo403	1709	1709
UTR17.oligo108	1561	1561
UTR30.oligo394	1315	1315
UTR5.oligo140	1323	1323
UTR18.oligo234	870	870
UTR27.oligo366	1397	1397
UTR2.oligo295	1547	1547
UTR7.oligo74	586	586
UTR17.oligo229	1494	1494
UTR30.oligo196	1515	1515
UTR18.oligo72	1401	1401
UTR4.oligo137	639	639
UTR11.oligo70	844	844
UTR35.oligo308	1528	1528
UTR1.oligo2	1952	1952
UTR16.oligo68	1080	1080
UTR30.oligo115	1578	1578
UTR16.oligo383	1634	1634
UTR27.oligo193	722	722
UTR13.oligo84	1808	1808
UTR29.oligo214	1441	1441
UTR31.oligo30	236	236
UTR26.oligo22	998	998
UTR24.oligo80	1931	1931
UTR16.oligo261	1476	1476
UTR25.oligo77	1891	1891
UTR5.oligo138	1346	1346
UTR24.oligo88	1895	1895
UTR4.oligo47	1269	1269
UTR31.oligo159	1646	1646
UTR28.oligo213	1443	1443
UTR11.oligo322	1318	1318
UTR16.oligo88	465	465
UTR4.oligo198	1794	1794
UTR20.oligo36	1562	1562
UTR16.oligo275	905	905
UTR23.oligo10	1362	1362
UTR18.oligo58	1181	1181
UTR33.oligo250	1735	1735
UTR30.oligo361	1020	1020
UTR30.oligo97	1579	1579
UTR17.oligo126	799	799
UTR21.oligo206	757	757
UTR4.oligo53	1612	1612
UTR31.oligo44	1961	1961
UTR11.oligo136	1732	1732
UTR30.oligo134	1423	1423
UTR11.oligo355	779	779
UTR30.oligo381	1586	1586
UTR12.oligo108	1227	1227
UTR34.oligo212	1406	1406
UTR30.oligo10	1956	1956
UTR28.oligo161	976	976
UTR3.oligo316	1679	1679
UTR5.oligo56	1397	1397
UTR14.oligo1	1599	1599
UTR11.oligo298	1417	1417
UTR13.oligo25	398	398
UTR18.oligo371	1898	1898
UTR29.oligo380	1586	1586
UTR31.oligo100	1221	1221
UTR6.oligo111	805	805
UTR34.oligo185	757	757
UTR2.oligo371	955	955
UTR5.oligo130	1007	1007
UTR6.oligo120	1191	1191
UTR34.oligo178	1495	1495
UTR24.oligo33	1527	1527
UTR12.oligo60	1292	1292
UTR19.oligo44	1665	1665
UTR18.oligo421	1917	1917
UTR33.oligo76	1940	1940
UTR11.oligo213	1615	1615
UTR24.oligo169	1446	1446
UTR5.oligo388	1913	1913
UTR12.oligo66	1552	1552
UTR15.oligo254	500	500
UTR2.oligo281	1215	1215
UTR18.oligo130	1340	1340
UTR29.oligo98	1845	1845
UTR31.oligo65	1894	1894
UTR30.oligo86	639	639
UTR12.oligo45	1601	1601
UTR16.oligo121	1151	1151
UTR16.oligo356	1803	1803
UTR7.oligo20	1172	1172
UTR14.oligo124	1378	1378
UTR29.oligo30	761	761
UTR30.oligo293	1584	1584
UTR32.oligo34	1254	1254
UTR15.oligo50	1408	1408
UTR26.oligo42	1174	1174
UTR30.oligo129	1702	1702
UTR11.oligo2	375	375
UTR24.oligo7	1584	1584
UTR7.oligo78	1838	1838
UTR1.oligo4	619	619
UTR3.oligo175	1792	1792
UTR3.oligo33	111	111
UTR27.oligo332	1895	1895
UTR25.oligo84	1964	1964
UTR30.oligo178	841	841
UTR3.oligo180	121	121
UTR5.oligo177	1379	1379
UTR21.oligo136	1708	1708
UTR25.oligo23	1098	1098
UTR24.oligo116	1670	1670
UTR21.oligo219	453	453
UTR3.oligo290	1538	1538
UTR14.oligo63	1534	1534
UTR4.oligo187	650	650
UTR20.oligo86	1687	1687
UTR5.oligo370	801	801
UTR4.oligo75	990	990
UTR15.oligo48	547	547
UTR4.oligo83	1320	1320
UTR33.oligo213	1861	1861
UTR11.oligo236	1420	1420
UTR10.oligo169	951	951
UTR6.oligo181	1007	1007
UTR16.oligo192	1594	1594
UTR14.oligo28	1487	1487
UTR34.oligo67	1169	1169
UTR11.oligo251	575	575
UTR6.oligo18	420	420
UTR18.oligo32	779	779
UTR27.oligo287	815	815
UTR30.oligo170	819	819
UTR10.oligo116	107	107
UTR13.oligo226	1621	1621
UTR23.oligo51	1817	1817
UTR29.oligo366	1284	1284
UTR20.oligo73	1019	1019
UTR10.oligo326	570	570
UTR6.oligo239	574	574
UTR12.oligo7	1903	1903
UTR21.oligo159	1428	1428
UTR31.oligo227	165	165
UTR24.oligo222	996	996
UTR35.oligo251	1233	1233
UTR30.oligo467	944	944
UTR13.oligo37	896	896
UTR5.oligo332	1862	1862
UTR25.oligo0	1032	1032
UTR33.oligo100	618	618
UTR34.oligo100	664	664
UTR28.oligo29	1129	1129
UTR12.oligo61	1048	1048
UTR5.oligo304	1337	1337
UTR15.oligo174	778	778
UTR17.oligo71	621	621
UTR12.oligo324	1487	1487
UTR12.oligo35	1605	1605
UTR35.oligo55	1661	1661
UTR34.oligo46	125	125
UTR35.oligo175	1720	1720
UTR31.oligo293	1758	1758
UTR35.oligo53	1410	1410
UTR27.oligo386	1150	1150
UTR3.oligo127	647	647
UTR12.oligo20	975	975
UTR29.oligo283	1627	1627
UTR16.oligo253	1441	1441
UTR30.oligo206	1877	1877
UTR23.oligo69	1924	1924
UTR13.oligo91	560	560
UTR16.oligo22	1310	1310
UTR21.oligo14	1646	1646
UTR22.oligo98	1797	1797
UTR18.oligo40	1262	1262
UTR34.oligo239	1769	1769
UTR14.oligo99	302	302
UTR27.oligo149	1752	1752
UTR5.oligo115	783	783
UTR30.oligo246	805	805
UTR11.oligo301	1064	1064
UTR18.oligo84	1315	1315
UTR27.oligo182	802	802
UTR2.oligo420	1831	1831
UTR11.oligo204	1130	1130
UTR9.oligo34	1879	1879
UTR31.oligo325	702	702
UTR32.oligo32	1294	1294
UTR15.oligo193	909	909
UTR15.oligo13	1197	1197
UTR3.oligo228	1228	1228
UTR2.oligo358	1138	1138
UTR16.oligo108	885	885
UTR19.oligo128	1225	1225
UTR4.oligo0	337	337
UTR13.oligo251	1285	1285
UTR2.oligo375	590	590
UTR3.oligo304	1306	1306
UTR28.oligo92	1407	1407
UTR5.oligo112	1774	1774
UTR5.oligo312	219	219
UTR32.oligo1	1893	1893
UTR31.oligo296	69	69
UTR11.oligo25	1430	1430
UTR2.oligo2	1375	1375
UTR24.oligo244	1520	1520
UTR12.oligo201	1035	1035
UTR3.oligo226	951	951
UTR25.oligo165	802	802
UTR12.oligo200	695	695
UTR24.oligo24	1695	1695
UTR27.oligo270	891	891
UTR11.oligo96	1129	1129
UTR33.oligo224	1446	1446
UTR18.oligo105	1925	1925
UTR2.oligo129	528	528
UTR8.oligo25	949	949
UTR17.oligo261	1440	1440
UTR21.oligo212	1186	1186
UTR26.oligo68	1795	1795
UTR11.oligo381	502	502
UTR34.oligo127	647	647
UTR29.oligo87	1046	1046
UTR24.oligo305	988	988
UTR24.oligo185	1825	1825
UTR12.oligo300	1367	1367
UTR2.oligo94	1477	1477
UTR8.oligo33	1494	1494
UTR4.oligo224	1648	1648
UTR18.oligo429	1170	1170
UTR31.oligo124	1426	1426
UTR30.oligo424	722	722
UTR14.oligo43	1462	1462
UTR13.oligo49	1437	1437
UTR13.oligo48	1872	1872
UTR2.oligo4	1038	1038
UTR15.oligo172	1640	1640
UTR20.oligo65	621	621
UTR16.oligo153	487	487
UTR18.oligo66	673	673
UTR3.oligo229	180	180
UTR30.oligo185	882	882
UTR11.oligo282	281	281
UTR32.oligo94	1038	1038
UTR3.oligo224	1951	1951
UTR18.oligo283	766	766
UTR23.oligo1	1092	1092
UTR27.oligo364	1716	1716
UTR29.oligo372	252	252
UTR24.oligo11	1521	1521
UTR26.oligo56	1950	1950
UTR18.oligo206	1332	1332
UTR25.oligo202	1514	1514
UTR16.oligo176	1017	1017
UTR10.oligo165	1873	1873
UTR18.oligo414	832	832
UTR13.oligo243	1215	1215
UTR8.oligo36	580	580
UTR18.oligo171	1861	1861
UTR24.oligo4	1357	1357
UTR12.oligo215	1523	1523
UTR31.oligo272	1715	1715
UTR25.oligo18	919	919
UTR16.oligo361	1369	1369
UTR2.oligo396	1863	1863
UTR30.oligo294	824	824
UTR11.oligo247	496	496
UTR34.oligo215	723	723
UTR6.oligo34	1204	1204
UTR22.oligo108	1112	1112
UTR31.oligo8	1950	1950
UTR14.oligo225	1912	1912
UTR4.oligo101	1385	1385
UTR18.oligo253	832	832
UTR10.oligo106	700	700
UTR27.oligo405	1925	1925
UTR12.oligo190	1567	1567
UTR25.oligo411	1282	1282
UTR6.oligo236	1201	1201
UTR35.oligo88	1889	1889
UTR24.oligo98	1587	1587
UTR30.oligo434	1384	890
UTR17.oligo98	1492	1492
UTR35.oligo173	976	976
UTR3.oligo347	952	952
UTR25.oligo276	1431	1431
UTR3.oligo176	1087	1087
UTR17.oligo267	1715	1715
UTR16.oligo297	244	244
UTR25.oligo401	923	923
UTR29.oligo163	1056	1056
UTR12.oligo301	942	942
UTR35.oligo198	1231	1231
UTR19.oligo67	714	714
UTR29.oligo255	1835	1835
UTR16.oligo83	1333	1333
UTR21.oligo178	1878	1878
UTR18.oligo364	1797	1797
UTR25.oligo141	675	675
UTR30.oligo319	1617	1617
UTR31.oligo199	1331	1331
UTR3.oligo117	1320	1320
UTR19.oligo121	1848	1848
UTR18.oligo374	1745	1745
UTR20.oligo11	1337	1337
UTR24.oligo260	1251	1251
UTR17.oligo13	1652	1652
UTR6.oligo206	946	946
UTR35.oligo296	1895	1895
UTR10.oligo97	1193	1193
UTR29.oligo123	1303	1303
UTR18.oligo430	362	362
UTR7.oligo96	537	537
UTR11.oligo190	1878	1878
UTR27.oligo341	1636	1636
UTR30.oligo198	1714	1714
UTR2.oligo352	1569	1569
UTR9.oligo37	1886	1886
UTR3.oligo334	236	236
UTR20.oligo71	920	920
UTR11.oligo238	308	308
UTR31.oligo190	1248	1248
UTR31.oligo27	1666	1666
UTR5.oligo182	539	539
UTR11.oligo174	1516	1516
UTR11.oligo335	1308	1308
UTR3.oligo10	1412	1412
UTR25.oligo253	1323	1323
UTR9.oligo51	1641	1641
UTR15.oligo127	1203	1203
UTR22.oligo47	1015	1015
UTR28.oligo41	612	612
UTR5.oligo42	830	830
UTR12.oligo353	653	653
UTR16.oligo274	1782	1782
UTR16.oligo99	1886	1886
UTR10.oligo157	1530	1530
UTR30.oligo316	1251	1251
UTR31.oligo267	1048	1048
UTR6.oligo418	1960	1960
UTR27.oligo393	821	821
UTR3.oligo377	569	569
UTR17.oligo54	1297	1297
UTR16.oligo162	1937	1937
UTR27.oligo463	228	228
UTR18.oligo379	409	409
UTR11.oligo86	1494	1494
UTR32.oligo13	1520	1520
UTR18.oligo35	1791	1791
UTR32.oligo160	323	323
UTR19.oligo47	1705	1705
UTR3.oligo435	1852	1852
UTR27.oligo186	965	965
UTR5.oligo391	1394	1394
UTR25.oligo81	1803	1803
UTR28.oligo164	963	963
UTR6.oligo376	479	479
UTR26.oligo55	1404	1404
UTR20.oligo79	1333	1333
UTR17.oligo230	1407	1407
UTR14.oligo11	1584	1584
UTR3.oligo220	846	846
UTR12.oligo211	1233	1233
UTR3.oligo477	1438	1438
UTR11.oligo163	401	401
UTR21.oligo6	108	108
UTR14.oligo119	1062	1062
UTR35.oligo229	1589	1589
UTR6.oligo405	1691	1691
UTR2.oligo169	933	933
UTR33.oligo239	1718	1718
UTR13.oligo213	915	915
UTR34.oligo151	1603	1603
UTR12.oligo169	895	895
UTR27.oligo9	1780	1780
UTR4.oligo88	1701	1701
UTR15.oligo71	1199	1199
UTR29.oligo40	775	775
UTR25.oligo142	645	645
UTR16.oligo272	1794	1794
UTR16.oligo199	1506	1506
UTR30.oligo402	533	533
UTR14.oligo223	1834	1834
UTR29.oligo236	1203	1203
UTR21.oligo116	986	986
UTR25.oligo152	820	820
UTR18.oligo8	1255	1255
UTR32.oligo88	612	612
UTR30.oligo216	1312	1312
UTR2.oligo73	349	349
UTR4.oligo42	1122	1122
UTR27.oligo199	423	423
UTR3.oligo333	1880	1880
UTR18.oligo300	1177	1177
UTR3.oligo326	1745	1745
UTR21.oligo31	1459	1459
UTR23.oligo42	1682	1682
UTR31.oligo277	1686	1686
UTR18.oligo293	1621	1621
UTR26.oligo59	1750	1750
UTR27.oligo333	1681	1681
UTR30.oligo406	1190	1190
UTR12.oligo177	502	502
UTR16.oligo112	1294	1294
UTR19.oligo40	1434	1434
UTR17.oligo194	1221	1221
UTR15.oligo257	1340	1340
UTR34.oligo254	1326	1326
UTR12.oligo89	680	680
UTR19.oligo50	1894	1894
UTR20.oligo28	1557	1557
UTR6.oligo71	808	808
UTR25.oligo290	1355	1355
UTR19.oligo85	1673	1673
UTR11.oligo227	1196	1196
UTR6.oligo151	642	642
UTR10.oligo164	1032	1032
UTR12.oligo195	682	682
UTR29.oligo154	635	635
UTR14.oligo157	1546	1546
UTR23.oligo90	321	321
UTR4.oligo32	1959	1959
UTR29.oligo106	1107	1107
UTR30.oligo44	1285	1285
UTR24.oligo361	1298	1298
UTR35.oligo23	861	861
UTR17.oligo184	1839	1839
UTR18.oligo98	1911	1911
UTR12.oligo172	1876	1876
UTR32.oligo149	1803	1803
UTR14.oligo113	414	414
UTR24.oligo241	1065	1065
UTR27.oligo73	1801	1801
UTR4.oligo144	1188	1188
UTR24.oligo372	1362	1362
UTR35.oligo82	1523	1523
UTR26.oligo86	649	649
UTR16.oligo154	682	682
UTR9.oligo6	1961	1961
UTR29.oligo134	1667	1667
UTR2.oligo369	1599	1599
UTR24.oligo382	972	972
UTR10.oligo30	392	392
UTR15.oligo115	364	364
UTR15.oligo53	1247	1247
UTR15.oligo77	937	937
UTR31.oligo114	1530	1530
UTR31.oligo250	1467	1467
UTR3.oligo196	929	929
UTR35.oligo255	957	957
UTR2.oligo96	964	964
UTR2.oligo339	1443	1443
UTR27.oligo440	1544	1544
UTR6.oligo55	1251	1251
UTR23.oligo25	1734	1734
UTR10.oligo274	1903	1903
UTR2.oligo144	1699	1699
UTR5.oligo209	696	696
UTR15.oligo140	1873	1873
UTR14.oligo135	1126	1126
UTR35.oligo142	1751	1751
UTR7.oligo114	307	307
UTR1.oligo76	1149	1149
UTR6.oligo43	1824	1824
UTR11.oligo181	1817	1817
UTR8.oligo34	1316	1316
UTR3.oligo305	884	884
UTR12.oligo101	534	534
UTR35.oligo68	1872	1872
UTR30.oligo149	1910	1910
UTR13.oligo193	599	599
UTR6.oligo404	352	352
UTR27.oligo466	1573	1573
UTR27.oligo387	1732	1732
UTR28.oligo234	1649	1649
UTR21.oligo111	1459	1459
UTR10.oligo91	1731	1731
UTR4.oligo60	1320	1320
UTR3.oligo313	823	823
UTR11.oligo428	1795	1795
UTR13.oligo215	1936	1936
UTR29.oligo369	1586	1586
UTR25.oligo297	506	506
UTR32.oligo42	1109	1109
UTR31.oligo147	1063	1063
UTR18.oligo27	760	760
UTR4.oligo125	1561	1561
UTR30.oligo52	997	997
UTR30.oligo41	1335	1335
UTR21.oligo215	579	579
UTR9.oligo52	1595	1595
UTR10.oligo18	1005	1005
UTR11.oligo189	864	864
UTR5.oligo300	1746	1746
UTR26.oligo77	729	729
UTR15.oligo284	924	924
UTR34.oligo107	677	677
UTR25.oligo232	681	681
UTR32.oligo41	1612	1612
UTR16.oligo94	601	601
UTR3.oligo85	1234	1234
UTR16.oligo160	1781	1781
UTR34.oligo216	1661	1661
UTR3.oligo16	904	904
UTR6.oligo208	1345	1345
UTR22.oligo92	1875	1875
UTR18.oligo356	1133	1133
UTR21.oligo58	1316	1316
UTR29.oligo145	1574	1574
UTR33.oligo277	1760	1760
UTR34.oligo207	872	872
UTR12.oligo171	458	458
UTR8.oligo9	1213	1213
UTR29.oligo189	1533	1533
UTR35.oligo147	1416	1416
UTR35.oligo199	1375	1375
UTR16.oligo337	1787	1787
UTR5.oligo260	1496	1496
UTR2.oligo253	583	583
UTR27.oligo315	1789	1789
UTR24.oligo286	1795	1795
UTR19.oligo78	1929	1929
UTR30.oligo46	267	267
UTR26.oligo89	716	716
UTR29.oligo79	673	673
UTR32.oligo134	308	308
UTR5.oligo160	448	448
UTR23.oligo16	572	572
UTR25.oligo113	700	700
UTR21.oligo125	1635	1635
UTR18.oligo114	1511	1511
UTR24.oligo170	506	506
UTR31.oligo180	590	590
UTR27.oligo109	1381	1381
UTR10.oligo58	955	955
UTR19.oligo80	1247	1247
UTR24.oligo242	1851	1851
UTR6.oligo269	644	644
UTR6.oligo353	1281	1281
UTR25.oligo237	1962	1962
UTR5.oligo311	1873	1873
UTR13.oligo241	1293	1293
UTR27.oligo26	1489	1489
UTR15.oligo149	749	749
UTR14.oligo54	1222	1222
UTR5.oligo314	1938	1938
UTR3.oligo161	594	594
UTR15.oligo135	459	459
UTR18.oligo437	1708	1708
UTR24.oligo239	1750	1750
UTR2.oligo40	1710	1710
UTR25.oligo341	345	345
UTR23.oligo78	1366	1366
UTR3.oligo98	905	905
UTR32.oligo123	1457	1457
UTR23.oligo9	1915	1915
UTR17.oligo159	1564	1564
UTR3.oligo138	528	528
UTR33.oligo40	611	611
UTR12.oligo78	1126	1126
UTR11.oligo423	766	766
UTR23.oligo43	1056	1056
UTR11.oligo225	1276	1276
UTR5.oligo321	676	676
UTR24.oligo166	1188	1188
UTR15.oligo70	1277	1277
UTR17.oligo214	1070	1070
UTR16.oligo374	1748	1748
UTR21.oligo189	1038	1038
UTR23.oligo104	1118	1118
UTR29.oligo109	734	734
UTR17.oligo145	1904	1904
UTR14.oligo93	1309	1309
UTR2.oligo419	1287	1287
UTR3.oligo72	1432	1432
UTR18.oligo315	346	346
UTR35.oligo179	623	623
UTR31.oligo104	918	918
UTR6.oligo142	1638	1638
UTR24.oligo224	808	808
UTR14.oligo198	1640	1640
UTR35.oligo207	1743	1743
UTR3.oligo421	815	815
UTR2.oligo16	804	804
UTR15.oligo277	926	926
UTR10.oligo197	1713	1713
UTR35.oligo117	1329	1329
UTR30.oligo430	252	1004
UTR24.oligo197	1825	1825
UTR27.oligo111	1505	1505
UTR22.oligo96	484	484
UTR3.oligo104	1375	1375
UTR21.oligo218	1104	1104
UTR18.oligo375	671	671
UTR35.oligo72	1676	1676
UTR2.oligo329	565	565
UTR22.oligo16	1740	1740
UTR6.oligo284	516	516
UTR6.oligo285	412	412
UTR32.oligo148	1862	1862
UTR31.oligo70	903	903
UTR11.oligo164	1529	1529
UTR4.oligo84	1146	1146
UTR17.oligo272	1109	1109
UTR20.oligo62	1044	1044
UTR26.oligo18	1185	1185
UTR27.oligo184	1698	1698
UTR2.oligo46	1593	1593
UTR6.oligo65	419	419
UTR33.oligo144	1428	1428
UTR14.oligo40	1879	1879
UTR21.oligo103	1481	1481
UTR2.oligo79	1592	1592
UTR10.oligo319	844	844
UTR31.oligo34	854	854
UTR3.oligo166	1759	1759
UTR16.oligo262	1647	1647
UTR1.oligo49	350	350
UTR10.oligo29	937	937
UTR35.oligo64	1152	1152
UTR16.oligo106	1847	1847
UTR24.oligo8	848	848
UTR28.oligo81	1740	1740
UTR5.oligo205	1750	1750
UTR28.oligo217	1061	1061
UTR17.oligo256	1763	1763
UTR15.oligo226	1303	1303
UTR33.oligo147	781	781
UTR2.oligo357	952	952
UTR2.oligo350	1645	1645
UTR11.oligo207	1434	1434
UTR13.oligo205	1174	1174
UTR13.oligo72	1650	1650
UTR34.oligo143	1436	1436
UTR25.oligo28	872	872
UTR27.oligo412	1674	1674
UTR5.oligo54	1933	1933
UTR7.oligo19	1534	1534
UTR12.oligo308	1259	1259
UTR13.oligo174	368	368
UTR30.oligo146	1348	1348
UTR16.oligo346	1128	1128
UTR21.oligo122	1545	1545
UTR29.oligo99	1258	1258
UTR10.oligo161	1282	1282
UTR14.oligo116	490	490
UTR34.oligo224	1648	1648
UTR6.oligo301	1226	1226
